Time (hh:mm:ss),Detection confidence (%),Order,Order confidence (%),Family,Family confidence (%),Species (4-letter code),Species confidence (%)
00:02:29.85,99.98999786376953,Passeriforme,97.94462323188782,Turdidae,99.76130723953247,SWTH,71.24589085578918
00:02:30.69,99.98999786376953,Passeriforme,99.8259425163269,Turdidae,97.12133407592773,OTHE,96.70147597789764
00:02:31.09,71.50508117675781,Passeriforme,99.99547004699707,Turdidae,99.92974996566772,SWTH,84.78827476501465
00:02:33.70,37.19821548461914,Passeriforme,91.17646217346191,Passerellidae,56.60839080810547,OTHE,97.59039580821991
00:02:33.85,53.331459045410156,Passeriforme,98.92503023147583,Turdidae,74.24966096878052,OTHE,99.73191320896149
00:02:33.95,48.54077911376953,Passeriforme,99.99880790710449,Turdidae,75.75665712356567,OTHE,99.85702335834503
00:02:34.34,99.98999786376953,Passeriforme,99.99990463256836,Turdidae,99.75873231887817,OTHE,86.95520162582397
00:02:34.69,61.6756591796875,Passeriforme,99.99056458473206,Turdidae,99.66402053833008,OTHE,91.67150557041168
00:02:35.97,41.762901306152344,Passeriforme,99.92425441741943,Turdidae,68.21887493133545,OTHE,99.67674016952515
00:02:37.01,63.449851989746094,Passeriforme,99.98766779899597,Turdidae,98.75743389129639,OTHE,52.420398592948914
00:02:40.56,57.62711715698242,Passeriforme,99.93231892585754,Turdidae,99.91228580474854,SWTH,79.86418604850769
00:02:41.10,70.79843139648438,Passeriforme,99.58604574203491,Turdidae,86.26452684402466,OTHE,96.88827693462372
00:02:41.20,33.387351989746094,Passeriforme,99.95927214622498,Turdidae,99.90041255950928,OTHE,58.523014187812805
00:02:41.84,99.98999786376953,other,72.39631712436676,other,72.39631712436676,OTHE,72.39631712436676
00:02:42.19,43.59708786010742,Passeriforme,99.90670084953308,Turdidae,70.50098180770874,OTHE,97.85950779914856
00:02:44.21,47.46104049682617,Passeriforme,99.99038577079773,Turdidae,99.79947209358215,OTHE,75.37562847137451
00:02:45.84,99.98999786376953,Passeriforme,99.89410638809204,Turdidae,99.80126023292542,OTHE,98.22953641414642
00:02:46.97,99.98999786376953,Passeriforme,99.92339015007019,Turdidae,93.26344728469849,OTHE,99.10695552825928
00:02:47.22,31.96164894104004,Passeriforme,99.99992847442627,Turdidae,99.9253511428833,OTHE,84.38751101493835
00:02:47.86,49.670860290527344,Passeriforme,99.47512149810791,Passerellidae,54.67643141746521,ATSP,60.964006185531616
00:02:48.36,68.36221313476562,Passeriforme,99.97560977935791,Turdidae,94.36684846878052,OTHE,99.70460534095764
00:02:49.24,61.882232666015625,Passeriforme,98.7894058227539,Parulidae,53.89874577522278,OTHE,99.30295050144196
00:02:49.74,63.932586669921875,Passeriforme,99.46349263191223,Passerellidae,80.53102493286133,OTHE,93.8293308019638
00:02:50.38,59.838890075683594,Passeriforme,99.92525577545166,Turdidae,94.83500719070435,OTHE,99.01353418827057
00:02:51.46,37.5060920715332,Passeriforme,99.99853372573853,Passerellidae,99.95310306549072,OTHE,73.10427129268646
00:02:51.71,63.84910583496094,Passeriforme,99.92433786392212,other,73.27635288238525,OTHE,73.27635288238525
00:02:52.35,35.964717864990234,Passeriforme,99.899423122406,Turdidae,99.83139038085938,OTHE,92.59568750858307
00:02:52.70,43.90501403808594,Passeriforme,99.94833469390869,Turdidae,99.42959547042847,OTHE,95.50227522850037
00:02:52.85,51.7841682434082,Passeriforme,93.0904746055603,Turdidae,99.78435039520264,GCTH,56.67718052864075
00:02:54.38,37.66957092285156,Passeriforme,99.99856948852539,Turdidae,92.38743782043457,OTHE,96.27897143363953
00:02:54.57,47.1657829284668,Passeriforme,99.99940395355225,Turdidae,99.98034238815308,SWTH,97.52534031867981
00:02:54.92,57.03846740722656,Passeriforme,98.84920716285706,other,55.31376004219055,OTHE,55.31376004219055
00:02:55.76,99.98999786376953,Passeriforme,72.78606295585632,Turdidae,96.91476821899414,OTHE,97.45179414749146
00:02:56.05,45.213233947753906,Passeriforme,99.98558759689331,Turdidae,99.81462955474854,OTHE,96.14378213882446
00:02:56.60,99.98999786376953,Passeriforme,97.06289768218994,Turdidae,78.68033647537231,OTHE,55.38422465324402
00:03:01.23,44.92743682861328,Passeriforme,99.55728054046631,Turdidae,92.09209680557251,OTHE,99.21800792217255
00:03:01.93,99.98999786376953,Passeriforme,99.93593096733093,Turdidae,98.50900173187256,OTHE,68.75324845314026
00:03:04.24,41.318729400634766,Passeriforme,92.35472679138184,Turdidae,99.77073073387146,OTHE,68.80190372467041
00:03:04.49,48.11244583129883,Passeriforme,99.99090433120728,Turdidae,99.59667921066284,OTHE,92.86928474903107
00:03:05.92,64.06732177734375,Passeriforme,99.6894359588623,Turdidae,99.88189935684204,OTHE,89.44033086299896
00:03:07.99,95.01748657226562,Passeriforme,99.99902248382568,Turdidae,95.91602087020874,OTHE,89.18641805648804
00:03:09.82,68.14738464355469,Passeriforme,98.46804141998291,Turdidae,98.32520484924316,OTHE,99.20312762260437
00:03:10.46,99.98999786376953,Passeriforme,99.99133348464966,Turdidae,93.95025968551636,OTHE,88.42180371284485
00:03:10.76,58.25151824951172,Passeriforme,99.97550249099731,Turdidae,99.66715574264526,GCTH,60.578453540802
00:03:12.88,49.89563751220703,Passeriforme,99.93747472763062,Turdidae,99.86989498138428,OTHE,83.85731279850006
00:03:16.48,44.241085052490234,Passeriforme,99.9953031539917,Turdidae,99.39329624176025,OTHE,68.1261956691742
00:03:16.68,39.27204132080078,Passeriforme,73.69912266731262,Turdidae,98.23558926582336,OTHE,96.88556492328644
00:03:19.44,45.29896926879883,Passeriforme,99.94450807571411,other,60.98467707633972,OTHE,60.98467707633972
00:03:21.56,62.95622253417969,Passeriforme,99.96464252471924,Passerellidae,92.21787452697754,OTHE,71.0782527923584
00:03:22.25,38.761619567871094,Passeriforme,98.39916229248047,Turdidae,99.91512298583984,OTHE,79.06783521175385
00:03:22.95,34.257965087890625,Passeriforme,99.99443888664246,Turdidae,99.79479312896729,OTHE,77.45528221130371
00:03:28.57,35.66136169433594,Passeriforme,99.9929666519165,Turdidae,99.71732497215271,OTHE,94.03179883956909
00:03:28.77,58.94198226928711,Passeriforme,97.33670353889465,Turdidae,98.16648960113525,OTHE,98.83691370487213
00:03:29.31,68.27822875976562,Passeriforme,99.99196529388428,Turdidae,93.39128136634827,OTHE,97.90200591087341
00:03:32.86,30.783628463745117,Passeriforme,99.99976754188538,Turdidae,91.69721603393555,OTHE,94.0747082233429
00:03:33.36,99.98999786376953,Passeriforme,99.73037242889404,Turdidae,99.73558783531189,OTHE,69.44923996925354
00:03:37.11,52.862953186035156,Passeriforme,98.81105422973633,Turdidae,87.70451545715332,OTHE,98.8646388053894
00:03:37.55,30.642108917236328,Passeriforme,89.8141860961914,Turdidae,99.29548501968384,GCTH,69.217449426651
00:03:38.14,36.592506408691406,Passeriforme,99.59911704063416,Turdidae,98.04786443710327,OTHE,74.45582151412964
00:03:38.98,57.254966735839844,Passeriforme,99.98587369918823,Turdidae,80.56873679161072,OTHE,99.26682710647583
00:03:39.57,57.28693389892578,Passeriforme,96.47047519683838,Turdidae,99.89042282104492,OTHE,94.4316565990448
00:03:39.67,61.490997314453125,Passeriforme,99.97572898864746,Turdidae,99.90542531013489,SWTH,84.80746150016785
00:03:41.74,64.30349731445312,Passeriforme,99.82194304466248,Turdidae,99.67233538627625,OTHE,53.48915159702301
00:03:42.53,56.557552337646484,Passeriforme,99.97009038925171,Turdidae,99.20457601547241,OTHE,97.32100069522858
00:03:45.94,40.6347541809082,Passeriforme,99.998939037323,Turdidae,98.70476722717285,GCTH,79.25119996070862
00:03:47.27,31.289247512817383,Passeriforme,95.86752653121948,Turdidae,99.35650825500488,GCTH,85.58307886123657
00:03:47.42,54.16154861450195,Passeriforme,70.0960099697113,Turdidae,99.55357313156128,OTHE,93.26799511909485
00:03:48.31,99.98999786376953,Passeriforme,99.68259334564209,Passerellidae,86.37235164642334,OTHE,91.765096783638
00:03:50.13,35.08977508544922,Passeriforme,97.89207577705383,Turdidae,95.08264660835266,OTHE,99.02174472808838
00:03:50.73,65.92007446289062,Passeriforme,98.84552955627441,Turdidae,97.11753129959106,OTHE,99.68857169151306
00:03:50.97,69.81536865234375,Passeriforme,99.67677593231201,Turdidae,89.99099731445312,OTHE,98.59870374202728
00:03:53.39,59.45896911621094,Passeriforme,98.00255298614502,Turdidae,97.27487564086914,OTHE,99.15719926357269
00:03:54.33,47.801025390625,Passeriforme,99.97526407241821,Turdidae,99.02790188789368,OTHE,70.56894898414612
00:03:54.62,62.46955871582031,Passeriforme,99.96235370635986,Turdidae,98.43096733093262,OTHE,98.49141836166382
00:03:56.70,30.059757232666016,Passeriforme,89.05152678489685,Turdidae,99.94773864746094,OTHE,80.69425225257874
00:03:57.53,66.25532531738281,Passeriforme,99.98631477355957,Turdidae,73.15504550933838,OTHE,99.85986948013306
00:03:59.36,61.14808654785156,Passeriforme,99.15109872817993,other,76.95895433425903,OTHE,76.95895433425903
00:04:01.19,47.837974548339844,Passeriforme,99.99494552612305,Turdidae,98.91211986541748,OTHE,94.55594718456268
00:04:05.38,45.868621826171875,Passeriforme,98.29752445220947,Turdidae,99.78762865066528,OTHE,62.62826919555664
00:04:07.50,48.714935302734375,Passeriforme,99.99505877494812,Turdidae,99.73082542419434,OTHE,96.39759361743927
00:04:08.83,91.6485595703125,Passeriforme,76.22790336608887,Turdidae,91.31185412406921,OTHE,99.94418323040009
00:04:09.03,99.98999786376953,Passeriforme,99.46562051773071,Turdidae,99.90062117576599,OTHE,95.6536203622818
00:04:09.48,57.882442474365234,Passeriforme,99.40495491027832,Turdidae,97.9424774646759,OTHE,96.45805656909943
00:04:10.81,31.935453414916992,Passeriforme,78.36532592773438,other,55.075716972351074,OTHE,55.075716972351074
00:04:12.93,31.246623992919922,Passeriforme,99.91621971130371,Turdidae,80.18380403518677,OTHE,94.99812722206116
00:04:14.01,47.611236572265625,Passeriforme,99.86653327941895,Turdidae,99.85510110855103,OTHE,95.79189121723175
00:04:16.63,56.680049896240234,Passeriforme,93.0607557296753,Turdidae,99.97067451477051,OTHE,90.66698253154755
00:04:22.40,40.80668640136719,Passeriforme,98.53278398513794,Turdidae,95.57613730430603,OTHE,99.61211383342743
00:04:22.70,35.05070495605469,Passeriforme,99.67917203903198,Turdidae,82.6349675655365,OTHE,94.92909908294678
00:04:22.90,53.58243179321289,Passeriforme,99.71880912780762,Turdidae,98.49259853363037,OTHE,97.6688414812088
00:04:42.73,46.694915771484375,Passeriforme,89.62297439575195,Passerellidae,61.17214560508728,OTHE,88.13216388225555
00:04:48.21,42.960487365722656,Passeriforme,99.32229518890381,Turdidae,88.436758518219,OTHE,94.37199831008911
00:05:14.61,38.85676574707031,Passeriforme,89.88070487976074,Turdidae,98.08237552642822,OTHE,85.50819754600525
00:05:15.45,58.30628967285156,Passeriforme,98.09496402740479,Turdidae,94.67805624008179,OTHE,98.67055714130402
00:05:19.00,61.220703125,Passeriforme,86.22270822525024,Turdidae,97.26593494415283,OTHE,94.87985968589783
00:05:19.64,33.256591796875,Passeriforme,99.8303771018982,Turdidae,99.41675662994385,OTHE,96.59087359905243
00:05:24.52,41.73491668701172,Passeriforme,99.96153712272644,other,53.53943705558777,OTHE,53.53943705558777
00:05:26.45,50.171226501464844,Passeriforme,81.38964176177979,Turdidae,50.02465844154358,OTHE,99.48797821998596
00:05:31.58,33.66928482055664,Passeriforme,99.99945759773254,Turdidae,89.04635906219482,OTHE,66.22577011585236
00:05:32.62,40.65928649902344,Passeriforme,88.38210701942444,Turdidae,99.78233575820923,OTHE,97.45431244373322
00:05:36.32,58.475364685058594,Passeriforme,99.98757839202881,Turdidae,95.6667423248291,OTHE,94.44746375083923
00:05:37.21,42.390438079833984,Passeriforme,97.32028245925903,Passerellidae,89.73827958106995,ATSP,63.19342851638794
00:05:39.18,62.03399658203125,Passeriforme,96.48942351341248,Passerellidae,67.30285286903381,OTHE,94.18755769729614
00:05:50.43,46.74708557128906,Passeriforme,98.96776676177979,Turdidae,56.77827000617981,OTHE,99.93435442447662
00:05:50.58,33.06507873535156,Passeriforme,97.93566465377808,other,69.86389756202698,OTHE,69.86389756202698
00:05:55.66,61.22453308105469,Passeriforme,97.46001958847046,other,67.0703113079071,OTHE,67.0703113079071
00:06:10.66,45.797332763671875,Passeriforme,98.77129793167114,Turdidae,99.4730293750763,OTHE,81.58343732357025
00:06:14.95,59.849571228027344,Passeriforme,99.8409628868103,Turdidae,99.45065975189209,OTHE,67.38944947719574
00:06:23.24,57.571170806884766,Passeriforme,99.60720539093018,Turdidae,93.97863745689392,OTHE,99.49252009391785
00:06:24.57,55.96257781982422,Passeriforme,99.64739084243774,Turdidae,81.09662532806396,OTHE,99.06725883483887
00:06:26.55,66.48190307617188,Passeriforme,99.85657334327698,Turdidae,99.4405448436737,OTHE,87.68945932388306
00:06:27.98,38.266929626464844,Passeriforme,98.18499088287354,Turdidae,84.20271873474121,OTHE,99.38890039920807
00:06:38.79,50.056053161621094,Passeriforme,85.08808612823486,Turdidae,97.809237241745,OTHE,91.86844825744629
00:06:39.62,34.88306427001953,Passeriforme,98.7190306186676,Passerellidae,58.36872458457947,ATSP,51.12481713294983
00:07:39.72,34.200355529785156,Passeriforme,99.79614615440369,Turdidae,76.07842683792114,OTHE,99.62898194789886
00:07:48.75,39.77784729003906,Passeriforme,99.95487928390503,Turdidae,99.11415576934814,OTHE,75.64498782157898
00:07:54.97,57.53162384033203,Passeriforme,99.83115196228027,Turdidae,97.59207963943481,OTHE,98.03972542285919
00:07:57.78,40.14861297607422,Passeriforme,99.81770515441895,Turdidae,98.88298511505127,OTHE,95.91944217681885
00:08:01.28,44.42646789550781,Passeriforme,93.16719770431519,Turdidae,99.3920087814331,OTHE,97.13717103004456
00:08:05.13,45.24596405029297,Passeriforme,99.82792735099792,Passerellidae,87.01608180999756,OTHE,79.89353239536285
00:08:06.71,53.89521789550781,Passeriforme,99.48158264160156,Turdidae,99.83375668525696,OTHE,78.74045372009277
00:08:11.94,64.95420837402344,Passeriforme,90.74348211288452,Turdidae,97.29831218719482,OTHE,98.24935793876648
00:08:13.52,67.95040893554688,Passeriforme,99.959397315979,Turdidae,99.86824989318848,OTHE,60.7919842004776
00:08:18.26,61.285194396972656,Passeriforme,99.97915029525757,Passerellidae,88.1964921951294,SAVS,72.3061203956604
00:08:18.90,39.73544692993164,Passeriforme,97.1807599067688,Turdidae,92.6301121711731,OTHE,99.54243004322052
00:08:21.96,50.92406463623047,Passeriforme,99.97462630271912,Turdidae,89.66532945632935,OTHE,86.00899577140808
00:08:30.64,48.447628021240234,Passeriforme,94.96607780456543,other,55.35217523574829,OTHE,55.35217523574829
00:08:41.15,53.33122253417969,Passeriforme,99.97267723083496,Turdidae,81.19414448738098,OTHE,98.66375029087067
00:09:06.22,35.83180618286133,Passeriforme,99.98584985733032,Turdidae,94.2256510257721,OTHE,98.66688847541809
00:09:06.91,74.44760131835938,Passeriforme,99.96782541275024,Parulidae,71.6432273387909,OTHE,85.90517342090607
00:09:14.31,47.49009704589844,Passeriforme,99.2741584777832,Turdidae,98.78653883934021,OTHE,67.40440726280212
00:09:17.02,61.875160217285156,Passeriforme,99.05532598495483,Passerellidae,52.65551805496216,OTHE,84.39069986343384
00:09:17.12,40.97349548339844,Passeriforme,99.99257922172546,Turdidae,98.1017529964447,SWTH,77.70774364471436
00:09:17.27,34.1141471862793,Passeriforme,99.99338388442993,Turdidae,99.83769059181213,OTHE,91.42752587795258
00:09:24.77,60.563079833984375,Passeriforme,98.5362708568573,Turdidae,63.69393467903137,OTHE,99.96062815189362
00:09:25.07,69.67041015625,Passeriforme,99.18438792228699,Turdidae,97.9726791381836,OTHE,91.48765504360199
00:09:26.30,63.59867858886719,Passeriforme,98.53374361991882,Turdidae,99.25554990768433,OTHE,93.10249984264374
00:09:26.74,43.1971435546875,Passeriforme,99.89025592803955,Passerellidae,71.42972946166992,OTHE,92.0561134815216
00:09:26.84,55.93678283691406,Passeriforme,98.49541187286377,Turdidae,99.8436689376831,OTHE,90.24313390254974
00:09:29.11,56.540103912353516,Passeriforme,99.36128854751587,Turdidae,98.67004752159119,OTHE,93.26935708522797
00:09:31.09,53.92202377319336,Passeriforme,99.29490089416504,Turdidae,92.61312484741211,OTHE,82.20751881599426
00:09:31.33,60.743873596191406,Passeriforme,99.99834299087524,Turdidae,90.59584140777588,OTHE,98.62515926361084
00:09:33.60,99.98999786376953,Passeriforme,99.73387718200684,other,79.77697849273682,OTHE,79.77697849273682
00:09:34.98,64.11056518554688,Passeriforme,98.69256019592285,Turdidae,69.042307138443,OTHE,99.5692640542984
00:09:35.08,59.67536163330078,Passeriforme,96.00569009780884,Turdidae,98.5311508178711,SWTH,84.55585241317749
00:09:36.96,76.89894104003906,Passeriforme,99.781334400177,Turdidae,97.02773094177246,OTHE,99.7372180223465
00:09:43.67,63.07159423828125,Passeriforme,99.70264434814453,Turdidae,51.21052861213684,OTHE,99.81877505779266
00:09:44.51,37.977935791015625,Passeriforme,99.81826543807983,Turdidae,99.79854822158813,OTHE,90.5461460351944
00:09:45.30,60.586822509765625,Passeriforme,99.973464012146,Turdidae,98.85623455047607,OTHE,88.96309435367584
00:09:46.19,60.86439514160156,Passeriforme,99.8684287071228,Passerellidae,80.39467930793762,OTHE,73.92868101596832
00:09:47.37,79.40812683105469,Passeriforme,99.9998688697815,other,88.0170226097107,OTHE,88.0170226097107
00:09:48.11,60.675567626953125,other,60.519686341285706,other,60.519686341285706,OTHE,60.519686341285706
00:09:48.36,61.998291015625,Passeriforme,99.57435131072998,Turdidae,99.58739280700684,SWTH,84.91244316101074
00:09:49.74,30.51529312133789,Passeriforme,99.76578950881958,Turdidae,50.052231550216675,OTHE,99.85587894916534
00:09:53.44,55.204524993896484,Passeriforme,99.03491735458374,Turdidae,89.35562372207642,OTHE,99.3700236082077
00:09:55.76,54.827720642089844,Passeriforme,99.93992447853088,Passerellidae,69.83164548873901,OTHE,75.88835954666138
00:10:23.83,61.29375457763672,Passeriforme,99.9984860420227,Passerellidae,80.72457313537598,OTHE,90.93095064163208
00:10:47.27,50.816261291503906,Passeriforme,99.99783039093018,Turdidae,99.89543557167053,OTHE,76.60694420337677
00:10:47.37,42.764404296875,Passeriforme,99.9687135219574,Turdidae,97.15335369110107,OTHE,64.14896845817566
00:10:50.28,43.412200927734375,Passeriforme,96.76655530929565,Turdidae,96.69721722602844,OTHE,90.54764807224274
00:10:51.56,63.19755554199219,Passeriforme,99.99924898147583,Turdidae,99.85438585281372,OTHE,89.4902229309082
00:10:52.75,35.233089447021484,Passeriforme,63.641732931137085,other,81.00335597991943,OTHE,81.00335597991943
00:10:52.99,36.86652374267578,Passeriforme,66.54057502746582,Passerellidae,84.4134509563446,OTHE,92.27170050144196
00:10:55.12,37.3034782409668,Passeriforme,97.356116771698,Turdidae,99.81565475463867,OTHE,71.89397811889648
00:10:58.08,61.89976501464844,Passeriforme,96.23496532440186,Turdidae,87.1304988861084,OTHE,93.33355724811554
00:10:59.51,45.10523986816406,Passeriforme,92.53159761428833,Turdidae,97.59660363197327,OTHE,98.19951057434082
00:11:01.97,82.62553405761719,Passeriforme,99.99446868896484,Turdidae,98.56081008911133,OTHE,96.24870419502258
00:11:04.10,34.813453674316406,Passeriforme,89.46412801742554,other,58.78087282180786,OTHE,58.78087282180786
00:11:05.18,48.736663818359375,Passeriforme,91.07946753501892,Turdidae,76.84634923934937,OTHE,99.74478483200073
00:11:06.71,64.76669311523438,Passeriforme,97.3974883556366,Turdidae,93.70400309562683,OTHE,91.96911752223969
00:11:09.43,58.255592346191406,Passeriforme,99.59522485733032,Turdidae,96.564781665802,OTHE,99.45662915706635
00:11:13.37,39.58718490600586,Passeriforme,65.85175395011902,Turdidae,60.82258224487305,OTHE,99.76657330989838
00:11:13.87,45.60578155517578,Passeriforme,99.71399307250977,Turdidae,92.9580569267273,OTHE,99.69837963581085
00:11:15.84,54.25354766845703,Passeriforme,99.97159242630005,Turdidae,91.91267490386963,OTHE,99.18853044509888
00:11:32.47,32.701393127441406,Passeriforme,99.51121807098389,Passerellidae,75.36249160766602,OTHE,67.1938419342041
00:11:38.54,57.62068176269531,Passeriforme,99.30332899093628,Turdidae,57.34952092170715,OTHE,99.50780868530273
00:11:39.67,63.68421936035156,Passeriforme,99.78175163269043,Turdidae,98.22509288787842,OTHE,97.940394282341
00:11:40.86,99.98999786376953,Passeriforme,99.83665347099304,Turdidae,97.14035391807556,OTHE,93.09068024158478
00:11:45.40,54.80979919433594,Passeriforme,99.83172416687012,Turdidae,65.12647867202759,OTHE,94.539475440979
00:11:47.02,41.33063507080078,Passeriforme,99.67947006225586,Parulidae,60.87467670440674,OTHE,96.51905298233032
00:11:47.42,99.98999786376953,Passeriforme,92.1822190284729,Turdidae,96.7353880405426,OTHE,97.75155782699585
00:11:48.26,48.456695556640625,Passeriforme,99.83463287353516,Turdidae,99.6706485748291,SWTH,56.28708004951477
00:11:53.29,41.29169845581055,Passeriforme,99.23584461212158,Parulidae,50.69888234138489,OTHE,98.35512638092041
00:11:53.49,62.13673400878906,Passeriforme,99.99558925628662,Turdidae,99.229896068573,GCTH,59.31919813156128
00:11:56.65,82.32774353027344,Passeriforme,92.63485670089722,Turdidae,54.403674602508545,OTHE,99.97973144054413
00:11:59.01,48.02302551269531,Passeriforme,99.87289309501648,Turdidae,99.99217987060547,SWTH,80.11290431022644
00:12:00.59,52.41442108154297,Passeriforme,89.95055556297302,Passerellidae,63.816893100738525,OTHE,62.63367533683777
00:12:03.75,63.09944152832031,Passeriforme,97.26461172103882,Turdidae,99.22873973846436,OTHE,90.81211388111115
00:12:04.54,57.708778381347656,Passeriforme,99.93702173233032,Turdidae,96.34835720062256,OTHE,95.96164226531982
00:12:07.11,51.4455451965332,Passeriforme,99.93616342544556,Turdidae,52.31841802597046,OTHE,98.07372987270355
00:12:07.75,56.35078430175781,Passeriforme,99.96601343154907,Turdidae,99.87378716468811,OTHE,95.47379910945892
00:12:17.27,63.23695373535156,Passeriforme,96.73667550086975,Turdidae,99.97996091842651,OTHE,81.08219504356384
00:12:21.17,37.44981384277344,Passeriforme,95.18884420394897,Turdidae,64.73885774612427,OTHE,99.7934103012085
